State,Action,Reward
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_C,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_F,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_M,Move-Forward,6
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_C_M_VC,Move-Forward,1
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_F,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_C_M,Move-Forward,4
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_F_M_M,Move-Forward,1
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_F,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
C_M_C_M,Move-Forward,4
